continent;iso_code;location;Longitude;Latitude;date;total_cases;new_cases;total_deaths;new_deaths;total_tests;new_tests;positives;negatives;realized;not_confirmed;Active_cases;Recovered;Confirmed;hospitalized;population;gdp_per_capita;Nombre;descripcion;url;nombre;descripcion;url ;median_age;aged_65_older;aged_70_older
Europe;ESP;Spain;-4.0000000;40.0000000;04/06/2020;240660;334;27133;5;2822880;;;;;;;150376;240660;58348;46754783;34272.36;Our World Data; Información sobre casos confirmados, muertes y pruebas, así como otras variables de interés potencial;https://ourworldindata.org/coronavirus;CSSEGISandData/COVID-6188;Información sobre datos de casos confirmados de COVID-19 en paises Europeos;https://github.com/CSSEGISandData/COVID-19/blob/master/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv;45,5;19,436;13,799
Europe;ESP;Spain;-4.0000000;40.0000000;05/06/2020;240978;318;27134;1;;;;;;;;150376;240978;58381;46754783;34272.36;Our World Data; Información sobre casos confirmados, muertes y pruebas, así como otras variables de interés potencial;https://ourworldindata.org/coronavirus;CSSEGISandData/COVID-6189;Información sobre datos de casos confirmados de COVID-19 en paises Europeos;https://github.com/CSSEGISandData/COVID-19/blob/master/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv;45,5;19,436;13,799
Europe;ESP;Spain;-4.0000000;40.0000000;06/06/2020;241310;332;27135;1;;;;;;;;150376;241310;58405;46754783;34272.36;Our World Data; Información sobre casos confirmados, muertes y pruebas, así como otras variables de interés potencial;https://ourworldindata.org/coronavirus;CSSEGISandData/COVID-6190;Información sobre datos de casos confirmados de COVID-19 en paises Europeos;https://github.com/CSSEGISandData/COVID-19/blob/master/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv;45,5;19,436;13,799
Europe;ESP;Spain;-4.0000000;40.0000000;07/06/2020;241550;240;27136;1;;;;;;;;150376;241550;58425;46754783;34272.36;Our World Data; Información sobre casos confirmados, muertes y pruebas, así como otras variables de interés potencial;https://ourworldindata.org/coronavirus;CSSEGISandData/COVID-6191;Información sobre datos de casos confirmados de COVID-19 en paises Europeos;https://github.com/CSSEGISandData/COVID-19/blob/master/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv;45,5;19,436;13,799
Europe;ESP;Spain;-4.0000000;40.0000000;08/06/2020;241717;167;27136;0;;;;;;;;150376;241717;58428;46754783;34272.36;Our World Data; Información sobre casos confirmados, muertes y pruebas, así como otras variables de interés potencial;https://ourworldindata.org/coronavirus;CSSEGISandData/COVID-6192;Información sobre datos de casos confirmados de COVID-19 en paises Europeos;https://github.com/CSSEGISandData/COVID-19/blob/master/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv;45,5;19,436;13,799
Europe;ESP;Spain;-4.0000000;40.0000000;09/06/2020;241966;249;27136;0;;;;;;;;150376;241966;58433;46754783;34272.36;Our World Data; Información sobre casos confirmados, muertes y pruebas, así como otras variables de interés potencial;https://ourworldindata.org/coronavirus;CSSEGISandData/COVID-6193;Información sobre datos de casos confirmados de COVID-19 en paises Europeos;https://github.com/CSSEGISandData/COVID-19/blob/master/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv;45,5;19,436;13,799
Europe;ESP;Spain;-4.0000000;40.0000000;10/06/2020;242280;314;27136;0;;;;;;;;150376;242280;58433;46754783;34272.36;Our World Data; Información sobre casos confirmados, muertes y pruebas, así como otras variables de interés potencial;https://ourworldindata.org/coronavirus;CSSEGISandData/COVID-6194;Información sobre datos de casos confirmados de COVID-19 en paises Europeos;https://github.com/CSSEGISandData/COVID-19/blob/master/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv;45,5;19,436;13,799
Europe;ESP;Spain;-4.0000000;40.0000000;11/06/2020;242707;427;27136;0;3061738;;;;;;;150376;242707;58433;46754783;34272.36;Our World Data; Información sobre casos confirmados, muertes y pruebas, así como otras variables de interés potencial;https://ourworldindata.org/coronavirus;CSSEGISandData/COVID-6195;Información sobre datos de casos confirmados de COVID-19 en paises Europeos;https://github.com/CSSEGISandData/COVID-19/blob/master/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv;45,5;19,436;13,799
Europe;ESP;Spain;-4.0000000;40.0000000;12/06/2020;243209;502;27136;0;;;;;;;;150376;243209;58433;46754783;34272.36;Our World Data; Información sobre casos confirmados, muertes y pruebas, así como otras variables de interés potencial;https://ourworldindata.org/coronavirus;CSSEGISandData/COVID-6196;Información sobre datos de casos confirmados de COVID-19 en paises Europeos;https://github.com/CSSEGISandData/COVID-19/blob/master/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv;45,5;19,436;13,799
Europe;ESP;Spain;-4.0000000;40.0000000;13/06/2020;243605;396;27136;0;;;;;;;;150376;243605;58433;46754783;34272.36;Our World Data; Información sobre casos confirmados, muertes y pruebas, así como otras variables de interés potencial;https://ourworldindata.org/coronavirus;CSSEGISandData/COVID-6197;Información sobre datos de casos confirmados de COVID-19 en paises Europeos;https://github.com/CSSEGISandData/COVID-19/blob/master/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv;45,5;19,436;13,799
Europe;ESP;Spain;-4.0000000;40.0000000;14/06/2020;243928;323;27136;0;;;;;;;;150376;243928;58433;46754783;34272.36;Our World Data; Información sobre casos confirmados, muertes y pruebas, así como otras variables de interés potencial;https://ourworldindata.org/coronavirus;CSSEGISandData/COVID-6198;Información sobre datos de casos confirmados de COVID-19 en paises Europeos;https://github.com/CSSEGISandData/COVID-19/blob/master/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv;45,5;19,436;13,799
Europe;ESP;Spain;-4.0000000;40.0000000;15/06/2020;244109;181;27136;0;;;;;;;;150376;244109;58433;46754783;34272.36;Our World Data; Información sobre casos confirmados, muertes y pruebas, así como otras variables de interés potencial;https://ourworldindata.org/coronavirus;CSSEGISandData/COVID-6199;Información sobre datos de casos confirmados de COVID-19 en paises Europeos;https://github.com/CSSEGISandData/COVID-19/blob/master/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv;45,5;19,436;13,799
Europe;SWE;Sweden;15.0000000;62.0000000;31/12/2019;0;0;0;0;;;;;;;;0;0;0;10099270;46949283;Our World Data; Información sobre casos confirmados, muertes y pruebas, así como otras variables de interés potencial;https://ourworldindata.org/coronavirus;CSSEGISandData/COVID-6200;Información sobre datos de casos confirmados de COVID-19 en paises Europeos;https://github.com/CSSEGISandData/COVID-19/blob/master/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv;41;19,985;13,433
Europe;SWE;Sweden;15.0000000;62.0000000;01/01/2020;0;0;0;0;;;;;;;;0;0;0;10099270;46949283;Our World Data; Información sobre casos confirmados, muertes y pruebas, así como otras variables de interés potencial;https://ourworldindata.org/coronavirus;CSSEGISandData/COVID-6201;Información sobre datos de casos confirmados de COVID-19 en paises Europeos;https://github.com/CSSEGISandData/COVID-19/blob/master/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv;41;19,985;13,433
Europe;SWE;Sweden;15.0000000;62.0000000;02/01/2020;0;0;0;0;;;;;;;;0;0;0;10099270;46949283;Our World Data; Información sobre casos confirmados, muertes y pruebas, así como otras variables de interés potencial;https://ourworldindata.org/coronavirus;CSSEGISandData/COVID-6202;Información sobre datos de casos confirmados de COVID-19 en paises Europeos;https://github.com/CSSEGISandData/COVID-19/blob/master/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv;41;19,985;13,433
Europe;SWE;Sweden;15.0000000;62.0000000;03/01/2020;0;0;0;0;;;;;;;;0;0;0;10099270;46949283;Our World Data; Información sobre casos confirmados, muertes y pruebas, así como otras variables de interés potencial;https://ourworldindata.org/coronavirus;CSSEGISandData/COVID-6203;Información sobre datos de casos confirmados de COVID-19 en paises Europeos;https://github.com/CSSEGISandData/COVID-19/blob/master/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv;41;19,985;13,433
Europe;SWE;Sweden;15.0000000;62.0000000;04/01/2020;0;0;0;0;;;;;;;;0;0;0;10099270;46949283;Our World Data; Información sobre casos confirmados, muertes y pruebas, así como otras variables de interés potencial;https://ourworldindata.org/coronavirus;CSSEGISandData/COVID-6204;Información sobre datos de casos confirmados de COVID-19 en paises Europeos;https://github.com/CSSEGISandData/COVID-19/blob/master/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv;41;19,985;13,433
Europe;SWE;Sweden;15.0000000;62.0000000;05/01/2020;0;0;0;0;;;;;;;;0;0;0;10099270;46949283;Our World Data; Información sobre casos confirmados, muertes y pruebas, así como otras variables de interés potencial;https://ourworldindata.org/coronavirus;CSSEGISandData/COVID-6205;Información sobre datos de casos confirmados de COVID-19 en paises Europeos;https://github.com/CSSEGISandData/COVID-19/blob/master/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv;41;19,985;13,433
Europe;SWE;Sweden;15.0000000;62.0000000;06/01/2020;0;0;0;0;;;;;;;;0;0;0;10099270;46949283;Our World Data; Información sobre casos confirmados, muertes y pruebas, así como otras variables de interés potencial;https://ourworldindata.org/coronavirus;CSSEGISandData/COVID-6206;Información sobre datos de casos confirmados de COVID-19 en paises Europeos;https://github.com/CSSEGISandData/COVID-19/blob/master/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv;41;19,985;13,433
Europe;SWE;Sweden;15.0000000;62.0000000;07/01/2020;0;0;0;0;;;;;;;;0;0;0;10099270;46949283;Our World Data; Información sobre casos confirmados, muertes y pruebas, así como otras variables de interés potencial;https://ourworldindata.org/coronavirus;CSSEGISandData/COVID-6207;Información sobre datos de casos confirmados de COVID-19 en paises Europeos;https://github.com/CSSEGISandData/COVID-19/blob/master/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv;41;19,985;13,433
Europe;SWE;Sweden;15.0000000;62.0000000;08/01/2020;0;0;0;0;;;;;;;;0;0;0;10099270;46949283;Our World Data; Información sobre casos confirmados, muertes y pruebas, así como otras variables de interés potencial;https://ourworldindata.org/coronavirus;CSSEGISandData/COVID-6208;Información sobre datos de casos confirmados de COVID-19 en paises Europeos;https://github.com/CSSEGISandData/COVID-19/blob/master/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv;41;19,985;13,433
Europe;SWE;Sweden;15.0000000;62.0000000;09/01/2020;0;0;0;0;;;;;;;;0;0;0;10099270;46949283;Our World Data; Información sobre casos confirmados, muertes y pruebas, así como otras variables de interés potencial;https://ourworldindata.org/coronavirus;CSSEGISandData/COVID-6209;Información sobre datos de casos confirmados de COVID-19 en paises Europeos;https://github.com/CSSEGISandData/COVID-19/blob/master/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv;41;19,985;13,433
Europe;SWE;Sweden;15.0000000;62.0000000;10/01/2020;0;0;0;0;;;;;;;;0;0;0;10099270;46949283;Our World Data; Información sobre casos confirmados, muertes y pruebas, así como otras variables de interés potencial;https://ourworldindata.org/coronavirus;CSSEGISandData/COVID-6210;Información sobre datos de casos confirmados de COVID-19 en paises Europeos;https://github.com/CSSEGISandData/COVID-19/blob/master/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv;41;19,985;13,433
Europe;SWE;Sweden;15.0000000;62.0000000;11/01/2020;0;0;0;0;;;;;;;;0;0;0;10099270;46949283;Our World Data; Información sobre casos confirmados, muertes y pruebas, así como otras variables de interés potencial;https://ourworldindata.org/coronavirus;CSSEGISandData/COVID-6211;Información sobre datos de casos confirmados de COVID-19 en paises Europeos;https://github.com/CSSEGISandData/COVID-19/blob/master/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv;41;19,985;13,433
Europe;SWE;Sweden;15.0000000;62.0000000;12/01/2020;0;0;0;0;;;;;;;;0;0;0;10099270;46949283;Our World Data; Información sobre casos confirmados, muertes y pruebas, así como otras variables de interés potencial;https://ourworldindata.org/coronavirus;CSSEGISandData/COVID-6212;Información sobre datos de casos confirmados de COVID-19 en paises Europeos;https://github.com/CSSEGISandData/COVID-19/blob/master/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv;41;19,985;13,433
Europe;SWE;Sweden;15.0000000;62.0000000;13/01/2020;0;0;0;0;;;;;;;;0;0;0;10099270;46949283;Our World Data; Información sobre casos confirmados, muertes y pruebas, así como otras variables de interés potencial;https://ourworldindata.org/coronavirus;CSSEGISandData/COVID-6213;Información sobre datos de casos confirmados de COVID-19 en paises Europeos;https://github.com/CSSEGISandData/COVID-19/blob/master/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv;41;19,985;13,433
Europe;SWE;Sweden;15.0000000;62.0000000;14/01/2020;0;0;0;0;;;;;;;;0;0;0;10099270;46949283;Our World Data; Información sobre casos confirmados, muertes y pruebas, así como otras variables de interés potencial;https://ourworldindata.org/coronavirus;CSSEGISandData/COVID-6214;Información sobre datos de casos confirmados de COVID-19 en paises Europeos;https://github.com/CSSEGISandData/COVID-19/blob/master/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv;41;19,985;13,433
Europe;SWE;Sweden;15.0000000;62.0000000;15/01/2020;0;0;0;0;;;;;;;;0;0;0;10099270;46949283;Our World Data; Información sobre casos confirmados, muertes y pruebas, así como otras variables de interés potencial;https://ourworldindata.org/coronavirus;CSSEGISandData/COVID-6215;Información sobre datos de casos confirmados de COVID-19 en paises Europeos;https://github.com/CSSEGISandData/COVID-19/blob/master/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv;41;19,985;13,433
Europe;SWE;Sweden;15.0000000;62.0000000;16/01/2020;0;0;0;0;;;;;;;;0;0;0;10099270;46949283;Our World Data; Información sobre casos confirmados, muertes y pruebas, así como otras variables de interés potencial;https://ourworldindata.org/coronavirus;CSSEGISandData/COVID-6216;Información sobre datos de casos confirmados de COVID-19 en paises Europeos;https://github.com/CSSEGISandData/COVID-19/blob/master/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv;41;19,985;13,433
Europe;SWE;Sweden;15.0000000;62.0000000;17/01/2020;0;0;0;0;;;;;;;;0;0;0;10099270;46949283;Our World Data; Información sobre casos confirmados, muertes y pruebas, así como otras variables de interés potencial;https://ourworldindata.org/coronavirus;CSSEGISandData/COVID-6217;Información sobre datos de casos confirmados de COVID-19 en paises Europeos;https://github.com/CSSEGISandData/COVID-19/blob/master/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv;41;19,985;13,433
Europe;SWE;Sweden;15.0000000;62.0000000;18/01/2020;0;0;0;0;;;;;;;;0;0;0;10099270;46949283;Our World Data; Información sobre casos confirmados, muertes y pruebas, así como otras variables de interés potencial;https://ourworldindata.org/coronavirus;CSSEGISandData/COVID-6218;Información sobre datos de casos confirmados de COVID-19 en paises Europeos;https://github.com/CSSEGISandData/COVID-19/blob/master/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv;41;19,985;13,433
Europe;SWE;Sweden;15.0000000;62.0000000;19/01/2020;0;0;0;0;;;;;;;;0;0;0;10099270;46949283;Our World Data; Información sobre casos confirmados, muertes y pruebas, así como otras variables de interés potencial;https://ourworldindata.org/coronavirus;CSSEGISandData/COVID-6219;Información sobre datos de casos confirmados de COVID-19 en paises Europeos;https://github.com/CSSEGISandData/COVID-19/blob/master/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv;41;19,985;13,433
Europe;SWE;Sweden;15.0000000;62.0000000;20/01/2020;0;0;0;0;;;;;;;;0;0;0;10099270;46949283;Our World Data; Información sobre casos confirmados, muertes y pruebas, así como otras variables de interés potencial;https://ourworldindata.org/coronavirus;CSSEGISandData/COVID-6220;Información sobre datos de casos confirmados de COVID-19 en paises Europeos;https://github.com/CSSEGISandData/COVID-19/blob/master/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv;41;19,985;13,433
Europe;SWE;Sweden;15.0000000;62.0000000;21/01/2020;0;0;0;0;;;;;;;;0;0;0;10099270;46949283;Our World Data; Información sobre casos confirmados, muertes y pruebas, así como otras variables de interés potencial;https://ourworldindata.org/coronavirus;CSSEGISandData/COVID-6221;Información sobre datos de casos confirmados de COVID-19 en paises Europeos;https://github.com/CSSEGISandData/COVID-19/blob/master/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv;41;19,985;13,433
Europe;SWE;Sweden;15.0000000;62.0000000;22/01/2020;0;0;0;0;;;;;;;;0;0;0;10099270;46949283;Our World Data; Información sobre casos confirmados, muertes y pruebas, así como otras variables de interés potencial;https://ourworldindata.org/coronavirus;CSSEGISandData/COVID-6222;Información sobre datos de casos confirmados de COVID-19 en paises Europeos;https://github.com/CSSEGISandData/COVID-19/blob/master/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv;41;19,985;13,433
Europe;SWE;Sweden;15.0000000;62.0000000;23/01/2020;0;0;0;0;;;;;;;;0;0;0;10099270;46949283;Our World Data; Información sobre casos confirmados, muertes y pruebas, así como otras variables de interés potencial;https://ourworldindata.org/coronavirus;CSSEGISandData/COVID-6223;Información sobre datos de casos confirmados de COVID-19 en paises Europeos;https://github.com/CSSEGISandData/COVID-19/blob/master/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv;41;19,985;13,433
Europe;SWE;Sweden;15.0000000;62.0000000;24/01/2020;0;0;0;0;;;;;;;;0;0;0;10099270;46949283;Our World Data; Información sobre casos confirmados, muertes y pruebas, así como otras variables de interés potencial;https://ourworldindata.org/coronavirus;CSSEGISandData/COVID-6224;Información sobre datos de casos confirmados de COVID-19 en paises Europeos;https://github.com/CSSEGISandData/COVID-19/blob/master/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv;41;19,985;13,433
Europe;SWE;Sweden;15.0000000;62.0000000;25/01/2020;0;0;0;0;;;;;;;;0;0;0;10099270;46949283;Our World Data; Información sobre casos confirmados, muertes y pruebas, así como otras variables de interés potencial;https://ourworldindata.org/coronavirus;CSSEGISandData/COVID-6225;Información sobre datos de casos confirmados de COVID-19 en paises Europeos;https://github.com/CSSEGISandData/COVID-19/blob/master/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv;41;19,985;13,433
Europe;SWE;Sweden;15.0000000;62.0000000;26/01/2020;0;0;0;0;;;;;;;;0;0;0;10099270;46949283;Our World Data; Información sobre casos confirmados, muertes y pruebas, así como otras variables de interés potencial;https://ourworldindata.org/coronavirus;CSSEGISandData/COVID-6226;Información sobre datos de casos confirmados de COVID-19 en paises Europeos;https://github.com/CSSEGISandData/COVID-19/blob/master/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv;41;19,985;13,433
Europe;SWE;Sweden;15.0000000;62.0000000;27/01/2020;0;0;0;0;;;;;;;;0;0;0;10099270;46949283;Our World Data; Información sobre casos confirmados, muertes y pruebas, así como otras variables de interés potencial;https://ourworldindata.org/coronavirus;CSSEGISandData/COVID-6227;Información sobre datos de casos confirmados de COVID-19 en paises Europeos;https://github.com/CSSEGISandData/COVID-19/blob/master/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv;41;19,985;13,433
Europe;SWE;Sweden;15.0000000;62.0000000;28/01/2020;0;0;0;0;;;;;;;;0;0;0;10099270;46949283;Our World Data; Información sobre casos confirmados, muertes y pruebas, así como otras variables de interés potencial;https://ourworldindata.org/coronavirus;CSSEGISandData/COVID-6228;Información sobre datos de casos confirmados de COVID-19 en paises Europeos;https://github.com/CSSEGISandData/COVID-19/blob/master/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv;41;19,985;13,433
Europe;SWE;Sweden;15.0000000;62.0000000;29/01/2020;0;0;0;0;;;;;;;;0;0;0;10099270;46949283;Our World Data; Información sobre casos confirmados, muertes y pruebas, así como otras variables de interés potencial;https://ourworldindata.org/coronavirus;CSSEGISandData/COVID-6229;Información sobre datos de casos confirmados de COVID-19 en paises Europeos;https://github.com/CSSEGISandData/COVID-19/blob/master/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv;41;19,985;13,433
Europe;SWE;Sweden;15.0000000;62.0000000;30/01/2020;0;0;0;0;;;;;;;;0;0;0;10099270;46949283;Our World Data; Información sobre casos confirmados, muertes y pruebas, así como otras variables de interés potencial;https://ourworldindata.org/coronavirus;CSSEGISandData/COVID-6230;Información sobre datos de casos confirmados de COVID-19 en paises Europeos;https://github.com/CSSEGISandData/COVID-19/blob/master/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv;41;19,985;13,433
Europe;SWE;Sweden;15.0000000;62.0000000;31/01/2020;0;0;0;0;;;;;;;;0;1;0;10099270;46949283;Our World Data; Información sobre casos confirmados, muertes y pruebas, así como otras variables de interés potencial;https://ourworldindata.org/coronavirus;CSSEGISandData/COVID-6231;Información sobre datos de casos confirmados de COVID-19 en paises Europeos;https://github.com/CSSEGISandData/COVID-19/blob/master/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv;41;19,985;13,433
Europe;SWE;Sweden;15.0000000;62.0000000;01/02/2020;1;1;0;0;;;;;;;;0;1;0;10099270;46949283;Our World Data; Información sobre casos confirmados, muertes y pruebas, así como otras variables de interés potencial;https://ourworldindata.org/coronavirus;CSSEGISandData/COVID-6232;Información sobre datos de casos confirmados de COVID-19 en paises Europeos;https://github.com/CSSEGISandData/COVID-19/blob/master/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv;41;19,985;13,433
Europe;SWE;Sweden;15.0000000;62.0000000;02/02/2020;1;0;0;0;;;;;;;;0;1;0;10099270;46949283;Our World Data; Información sobre casos confirmados, muertes y pruebas, así como otras variables de interés potencial;https://ourworldindata.org/coronavirus;CSSEGISandData/COVID-6233;Información sobre datos de casos confirmados de COVID-19 en paises Europeos;https://github.com/CSSEGISandData/COVID-19/blob/master/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv;41;19,985;13,433
Europe;SWE;Sweden;15.0000000;62.0000000;03/02/2020;1;0;0;0;;;;;;;;0;1;0;10099270;46949283;Our World Data; Información sobre casos confirmados, muertes y pruebas, así como otras variables de interés potencial;https://ourworldindata.org/coronavirus;CSSEGISandData/COVID-6234;Información sobre datos de casos confirmados de COVID-19 en paises Europeos;https://github.com/CSSEGISandData/COVID-19/blob/master/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv;41;19,985;13,433
Europe;SWE;Sweden;15.0000000;62.0000000;04/02/2020;1;0;0;0;;;;;;;;0;1;0;10099270;46949283;Our World Data; Información sobre casos confirmados, muertes y pruebas, así como otras variables de interés potencial;https://ourworldindata.org/coronavirus;CSSEGISandData/COVID-6235;Información sobre datos de casos confirmados de COVID-19 en paises Europeos;https://github.com/CSSEGISandData/COVID-19/blob/master/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv;41;19,985;13,433
Europe;SWE;Sweden;15.0000000;62.0000000;05/02/2020;1;0;0;0;;;;;;;;0;1;0;10099270;46949283;Our World Data; Información sobre casos confirmados, muertes y pruebas, así como otras variables de interés potencial;https://ourworldindata.org/coronavirus;CSSEGISandData/COVID-6236;Información sobre datos de casos confirmados de COVID-19 en paises Europeos;https://github.com/CSSEGISandData/COVID-19/blob/master/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv;41;19,985;13,433
Europe;SWE;Sweden;15.0000000;62.0000000;06/02/2020;1;0;0;0;;;;;;;;0;1;0;10099270;46949283;Our World Data; Información sobre casos confirmados, muertes y pruebas, así como otras variables de interés potencial;https://ourworldindata.org/coronavirus;CSSEGISandData/COVID-6237;Información sobre datos de casos confirmados de COVID-19 en paises Europeos;https://github.com/CSSEGISandData/COVID-19/blob/master/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv;41;19,985;13,433
Europe;SWE;Sweden;15.0000000;62.0000000;07/02/2020;1;0;0;0;;;;;;;;0;1;0;10099270;46949283;Our World Data; Información sobre casos confirmados, muertes y pruebas, así como otras variables de interés potencial;https://ourworldindata.org/coronavirus;CSSEGISandData/COVID-6238;Información sobre datos de casos confirmados de COVID-19 en paises Europeos;https://github.com/CSSEGISandData/COVID-19/blob/master/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv;41;19,985;13,433
Europe;SWE;Sweden;15.0000000;62.0000000;08/02/2020;1;0;0;0;;;;;;;;0;1;0;10099270;46949283;Our World Data; Información sobre casos confirmados, muertes y pruebas, así como otras variables de interés potencial;https://ourworldindata.org/coronavirus;CSSEGISandData/COVID-6239;Información sobre datos de casos confirmados de COVID-19 en paises Europeos;https://github.com/CSSEGISandData/COVID-19/blob/master/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv;41;19,985;13,433
Europe;SWE;Sweden;15.0000000;62.0000000;09/02/2020;1;0;0;0;;;;;;;;0;1;0;10099270;46949283;Our World Data; Información sobre casos confirmados, muertes y pruebas, así como otras variables de interés potencial;https://ourworldindata.org/coronavirus;CSSEGISandData/COVID-6240;Información sobre datos de casos confirmados de COVID-19 en paises Europeos;https://github.com/CSSEGISandData/COVID-19/blob/master/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv;41;19,985;13,433
Europe;SWE;Sweden;15.0000000;62.0000000;10/02/2020;1;0;0;0;;;;;;;;0;1;0;10099270;46949283;Our World Data; Información sobre casos confirmados, muertes y pruebas, así como otras variables de interés potencial;https://ourworldindata.org/coronavirus;CSSEGISandData/COVID-6241;Información sobre datos de casos confirmados de COVID-19 en paises Europeos;https://github.com/CSSEGISandData/COVID-19/blob/master/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv;41;19,985;13,433
Europe;SWE;Sweden;15.0000000;62.0000000;11/02/2020;1;0;0;0;;;;;;;;0;1;0;10099270;46949283;Our World Data; Información sobre casos confirmados, muertes y pruebas, así como otras variables de interés potencial;https://ourworldindata.org/coronavirus;CSSEGISandData/COVID-6242;Información sobre datos de casos confirmados de COVID-19 en paises Europeos;https://github.com/CSSEGISandData/COVID-19/blob/master/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv;41;19,985;13,433
Europe;SWE;Sweden;15.0000000;62.0000000;12/02/2020;1;0;0;0;;;;;;;;0;1;0;10099270;46949283;Our World Data; Información sobre casos confirmados, muertes y pruebas, así como otras variables de interés potencial;https://ourworldindata.org/coronavirus;CSSEGISandData/COVID-6243;Información sobre datos de casos confirmados de COVID-19 en paises Europeos;https://github.com/CSSEGISandData/COVID-19/blob/master/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv;41;19,985;13,433
Europe;SWE;Sweden;15.0000000;62.0000000;13/02/2020;1;0;0;0;;;;;;;;0;1;0;10099270;46949283;Our World Data; Información sobre casos confirmados, muertes y pruebas, así como otras variables de interés potencial;https://ourworldindata.org/coronavirus;CSSEGISandData/COVID-6244;Información sobre datos de casos confirmados de COVID-19 en paises Europeos;https://github.com/CSSEGISandData/COVID-19/blob/master/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv;41;19,985;13,433
